TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,Cluster_After_FS
1427,447,-0.4748181406290532,417,1,19,525,524,58,0,0.2431906566367793,1,-1.1671695632729824,-0.2067936485059295,-1.216490019778034,132,0,2
1428,200,-0.8266310113933903,1671,0,15,37,231,41,2,1.7047962668568335,2,1.0772962321019393,-0.2067936485059295,0.32864679282780374,109,1,0
1429,224,-0.32068374530635835,127,1,30,6,336,72,2,0.41183745781601633,2,1.36321544170384,-0.2067936485059295,-0.07025161713052612,209,1,2
1430,129,-0.8448571723873164,1881,1,11,211,132,2,1,-0.8811213512248008,0,-0.6239230650293708,-0.2067936485059295,-0.9691133671160748,217,0,1
1431,242,-0.6725651354729283,1442,0,6,486,540,22,2,-0.7124745500455638,1,-0.6382190255094659,-0.2067936485059295,-0.5999624092383001,21,0,1
1432,419,0.0079695675032907,1736,1,10,192,303,6,0,-0.9935525520109589,3,0.03369111705500113,-0.2067936485059295,-0.9605496289718708,156,0,1
1433,121,-0.7538976659232678,187,1,31,339,528,94,2,1.2550714637122016,2,-0.666810946469656,-0.2067936485059295,-0.14817907024932603,239,1,0
1434,137,-0.956680836831254,1600,1,26,660,549,34,1,-1.330846154369433,3,-0.5953311440691808,-0.2067936485059295,-0.9796795841496868,223,0,1
1435,373,1.4900784974999786,847,0,38,652,357,65,0,-1.0497681524040379,3,-0.052084645825569126,-0.2067936485059295,-1.1980933667287335,350,2,1
1436,57,-0.7964824744109561,1540,1,26,199,363,25,0,-0.6000433492594058,1,0.4339780104976623,-0.2067936485059295,0.8642804098197424,152,1,2
1437,229,-0.7897675729921413,935,0,20,37,561,47,0,-1.162199353190196,3,-0.9098422746312717,-0.2067936485059295,-1.0550020199168366,250,0,1
1438,6,-0.5485450174315514,2055,1,39,201,503,57,1,0.5804842589952534,0,-1.038505918952127,-0.2067936485059295,2.34839161417103,143,1,0
1439,27,0.34522206529315674,1089,1,8,21,534,5,0,-1.274630553976354,3,-0.9098422746312717,-0.2067936485059295,-0.833452473340676,165,0,1
1440,422,0.5888085402307783,1931,1,27,448,103,67,0,-1.387061754762512,3,0.41968205001756725,-0.2067936485059295,0.9041299961183108,215,2,2
1441,237,-0.8907994315844122,651,1,16,46,450,50,0,0.6929154597814113,0,0.8914487458607037,-0.2067936485059295,-1.2447836875688398,350,1,2
1442,441,-0.4705699376906193,1337,1,42,362,587,18,0,-0.7686901504386429,1,-1.4959766543151685,-0.2067936485059295,0.10580755754309966,164,0,2
1443,79,0.060969325130365244,880,0,27,65,486,7,1,-1.218414953583275,3,-0.38089173686775507,-0.2067936485059295,-1.0729551020981887,105,0,1
1444,249,-0.4511446871576191,476,1,17,552,0,83,0,-1.0497681524040379,3,-0.5095553811886104,-0.2067936485059295,-1.1607667499912122,179,0,1
1445,236,-0.29543434558356974,1585,1,37,38,362,19,1,0.1307594558506213,1,1.063000271621844,-0.2067936485059295,-0.0907558728009451,300,1,2
1446,138,-0.19234690492431472,1226,1,32,418,90,25,2,-1.0497681524040379,3,0.5483456943384226,-0.2067936485059295,-0.9025931208845694,139,0,1
1447,130,-0.9399278429853333,630,1,16,548,239,53,1,1.3112870641052805,0,0.13376284041566644,-0.2067936485059295,2.2213124064940297,271,1,0
1448,33,-0.7767146268667919,2097,0,29,303,207,86,1,1.6485806664637546,2,0.8056729829801335,-0.2067936485059295,-0.8511568481567622,3,1,2
1449,15,0.057988731133238214,494,1,22,348,130,56,0,1.9858742688222286,2,1.5633588884251706,-0.2067936485059295,0.5017778869742795,21,1,0
1450,376,-0.3966717623825391,887,0,2,392,138,25,2,1.8734430680360705,2,0.03369111705500113,-0.2067936485059295,0.6182883136242114,161,1,0
1451,407,1.9084237078323696,1928,1,13,428,221,37,1,0.6366998593883324,2,-0.02349272486537904,-0.2067936485059295,-0.5448621898613709,151,2,2
1452,292,-0.12471825492053619,79,1,28,585,558,77,0,1.0864246625329645,2,-0.9670261165516518,-0.2067936485059295,0.6426129195445899,205,1,0
1453,204,-0.2635043041430826,1734,0,33,300,278,49,2,1.4799338652845175,2,1.3918073626640302,-0.2067936485059295,0.11150731499656226,42,1,0
1454,405,-0.9789153828557994,1524,1,34,161,137,53,1,-0.7686901504386429,1,0.13376284041566644,-0.2067936485059295,0.4277528318960421,149,0,2
1455,103,-0.5993521541871762,1404,1,8,246,63,38,2,-0.9373369516178799,3,-1.1242816818326973,-0.2067936485059295,-0.8065792579246872,34,0,1
1456,1,0.334258960935908,1228,1,25,260,195,58,2,0.6366998593883324,2,-1.4673847333549783,-0.2067936485059295,0.0580557434120651,291,2,2
1457,404,1.3946994895919143,1202,1,19,434,453,88,2,0.35562185742293734,2,0.4339780104976623,-0.2067936485059295,-0.4734318961609581,267,2,2
1458,485,0.2476846962147588,1801,1,35,41,245,82,0,1.3675026644983594,2,-0.7239947883900362,-0.2067936485059295,0.4684844319435944,303,1,0
1459,93,-0.9821357947607412,1816,1,17,366,558,89,0,1.2550714637122016,2,2.120901347148877,-0.2067936485059295,0.6289211944876887,125,1,0
1460,56,-0.33729970034781365,1300,1,39,72,247,4,1,-0.7686901504386429,1,-1.1957614842331725,-0.2067936485059295,0.48381198482564564,268,0,2
1461,399,-0.6446434790630603,74,1,10,645,394,53,0,1.4237182648914386,2,0.2910184056967119,-0.2067936485059295,-0.8026973718317756,206,1,2
1462,253,0.022461421075528818,2062,1,1,11,341,9,1,-1.387061754762512,3,-1.1385776423127922,-0.2067936485059295,-1.1351806592903106,234,0,1
1463,252,1.106404104697387,522,0,29,77,179,8,1,-0.9373369516178799,3,-0.3094119344672799,-0.2067936485059295,-1.2565985694156936,63,2,1
1464,312,1.5766185025200112,7,1,5,31,446,33,2,-1.274630553976354,3,-0.03778868534547408,-0.2067936485059295,-0.9413145500623444,124,2,1
1465,403,-0.5988039989693138,1838,1,38,402,99,9,1,0.41183745781601633,0,-1.5388645357554536,-0.2067936485059295,0.8554859122644674,194,1,0
1466,332,-0.6897977651344788,1261,1,15,346,375,39,2,0.9177778613537274,2,0.7341931805796582,-0.2067936485059295,0.7390447134378566,13,1,0
1467,54,-0.5311753489655352,811,1,18,89,40,70,2,1.2550714637122016,0,-0.32370789494737495,-0.2067936485059295,-0.9875536080541331,63,1,2
1468,254,-0.8964180225675022,751,0,14,182,143,49,1,-1.218414953583275,3,0.30531436617680696,-0.2067936485059295,-0.8761224524412276,181,0,1
1469,100,-0.9343777714044761,256,1,17,327,460,6,1,0.7491310601744904,1,2.4640043986711584,-0.2067936485059295,-0.6468065696857871,340,1,2
1470,163,-0.6663983892719759,1963,1,37,662,131,8,2,0.8615622609606484,0,-0.15215636918623443,-0.2067936485059295,1.7660420364044214,235,1,0
1471,449,-0.6212098434994411,2068,1,32,338,301,10,2,0.6929154597814113,1,-0.36659577638766006,-0.2067936485059295,0.9262726436073365,325,1,0
1472,112,-0.9005291867014704,706,0,32,140,183,74,2,0.8053466605675694,2,-0.681106906949751,-0.2067936485059295,-0.35324983088153505,350,1,2
1473,326,-0.8002510415337605,1876,0,30,50,147,60,1,-1.443277355155591,3,1.7206144537062162,-0.2067936485059295,-0.9970378198491663,123,0,1
1474,14,-0.845165509697364,675,0,17,529,87,88,2,-0.9373369516178799,3,0.4339780104976623,-0.2067936485059295,-0.9837024898826978,13,0,1
1475,265,-0.31091973048818367,1580,1,30,127,527,9,1,-1.387061754762512,3,0.4911618524180425,-0.2067936485059295,-1.1947294073140045,266,0,1
1476,61,-0.8914161062045075,1296,1,33,335,281,11,0,-1.387061754762512,3,-0.5095553811886104,-0.2067936485059295,-0.9217025641147347,344,0,1
1477,85,-0.49122853746380996,2,1,24,529,264,82,2,0.07454385545754227,1,-0.6382190255094659,-0.2067936485059295,0.7516262293281588,250,1,2
1478,128,-0.33651172722213635,1103,1,6,396,290,82,2,-1.162199353190196,3,-0.5810351835890857,-0.2067936485059295,-0.9699594849566697,141,0,1
1479,319,0.38677908274735295,1243,0,1,351,511,70,1,-1.105983752797117,3,0.20524264281614163,-0.2067936485059295,-0.8386137921683054,254,0,1
1480,252,-0.9570919532446509,510,1,26,182,274,63,0,0.6366998593883324,1,-1.3101291680739329,-0.2067936485059295,0.8481426350054854,296,1,0
1481,139,0.34638689513111437,1460,1,0,409,291,5,0,0.1307594558506213,0,2.2352690309896377,-0.2067936485059295,0.7367473753009683,161,1,2
1482,416,-0.6010993989441128,303,1,29,365,469,70,2,-1.274630553976354,3,0.5054578128981375,-0.2067936485059295,-1.2272869962227175,101,0,1
1483,329,0.2761545078424893,59,1,23,566,323,7,1,-0.2627497469009318,1,0.677009338659278,-0.2067936485059295,0.5790797256897304,278,2,2
1484,172,-0.5921918766538481,2046,1,20,292,413,37,0,0.2431906566367793,1,-1.2386493656734576,-0.2067936485059295,-0.5451903810237836,114,1,2
1485,374,-0.9609632994708044,2229,1,0,398,322,18,0,0.4680530582090954,2,-0.2665240530269948,-0.2067936485059295,-0.8960549375708807,281,1,2
1486,116,-0.03612266783351931,634,1,25,343,114,57,0,-1.274630553976354,3,1.320327560263555,-0.2067936485059295,-1.0024324620813234,275,0,1
1487,193,1.9772171876741054,400,1,37,99,301,84,2,-0.9373369516178799,1,0.7627851015398482,-0.2067936485059295,-0.12402625189052324,114,2,1
1488,459,-0.8820974675008459,661,0,9,198,432,15,0,-0.4876121484732478,0,2.1351973076289723,-0.2067936485059295,2.3563297379118846,256,1,0
1489,124,-0.5913011244248216,932,0,16,592,587,45,2,0.2431906566367793,1,0.8199689434602284,-0.2067936485059295,-0.4867851740816211,312,1,2
1490,39,0.1741976373200755,1921,1,3,643,222,33,2,-1.162199353190196,3,0.39109012905737717,-0.2067936485059295,-1.049022787176632,212,0,1
1491,397,-0.5796528260452448,493,1,40,494,442,64,0,1.3675026644983594,2,-1.2672412866336478,-0.2067936485059295,-0.6419375461121813,320,1,2
1492,153,0.0799491995488523,1050,1,1,259,52,25,2,0.5804842589952534,1,0.8342649039403235,-0.2067936485059295,1.1120955053627375,244,1,0
1493,256,-1.0147167705224398,955,1,34,331,211,83,0,0.4680530582090954,2,2.2638609519498276,-0.2067936485059295,-0.9922995599418342,340,1,2
1494,474,-0.8464673783397874,591,1,20,594,180,64,1,0.5242686586021743,0,2.4783003591512536,-0.2067936485059295,1.9745152163532047,35,1,0
1495,286,0.2958538359844207,1627,0,36,484,412,67,2,-0.7686901504386429,1,0.333906287136997,-0.2067936485059295,1.2356543500241712,92,2,2
1496,152,-0.975215335135228,1469,1,14,351,48,97,1,-1.218414953583275,3,0.5483456943384226,-0.2067936485059295,-1.0751011646211526,249,0,1
1497,104,0.11016625593351927,2238,1,34,354,174,63,2,0.6366998593883324,2,1.30603159978346,-0.2067936485059295,0.2295099858380892,214,1,2
1498,298,-0.879802067526047,1983,1,25,388,226,60,0,-1.49949295554867,3,-0.5667392231089906,-0.2067936485059295,-0.8576488795882367,305,0,1
1499,3,-0.679519854799558,1074,0,31,504,209,47,2,1.0302090621398854,2,-0.38089173686775507,-0.2067936485059295,-0.6522704397412658,70,1,2
1500,155,-0.5035962895668313,649,1,24,326,509,79,0,1.3675026644983594,2,-0.8669543931909865,-0.2067936485059295,-0.4805341580350435,67,1,0
1501,428,-0.9184812700864654,1219,1,35,434,350,7,2,1.5923650660706756,2,0.13376284041566644,-0.2067936485059295,-0.9961070902245118,187,1,2
1502,432,-0.8333801725133216,2243,1,0,560,452,34,0,1.1426402629260435,0,-1.052801879432222,-0.2067936485059295,0.744990614263129,323,1,0
1503,274,-0.9570234338424182,1400,1,18,175,412,75,0,0.4680530582090954,0,-1.4530887728748834,-0.2067936485059295,2.3624602462660143,140,1,0
1504,452,1.1520722862855517,2135,1,18,571,168,66,2,-0.9935525520109589,3,0.7913770225000384,-0.2067936485059295,-1.226651125845543,215,2,1
1505,164,-0.7415299138202466,291,1,24,300,159,58,0,-1.443277355155591,3,-0.08067656678575921,-0.2067936485059295,-0.9022803136828949,164,0,1
1506,127,-0.7319371975076538,999,1,27,279,486,14,2,1.7047962668568335,2,0.7198972200995631,-0.2067936485059295,0.5894305672730094,14,1,0
1507,287,0.38647074543730525,824,0,41,514,234,20,0,0.9177778613537274,2,-0.5953311440691808,-0.2067936485059295,-0.6539190875336979,191,2,2
1508,182,-0.42795086950181455,300,1,3,356,542,30,0,-0.6562589496524849,0,-1.4673847333549783,-0.2067936485059295,1.4385662281661353,86,1,0
1509,491,-0.5403226891636148,131,1,7,515,559,23,0,-0.6000433492594058,1,0.6055295362588028,-0.2067936485059295,-0.5498722330750758,62,0,1
1510,168,-0.45237803639780955,1692,1,9,614,59,60,1,-0.9373369516178799,3,-0.06638060630566417,-0.2067936485059295,-1.1159840402826293,152,0,1
1511,453,-0.0407819871853501,2125,1,24,130,114,63,0,1.0302090621398854,2,-1.2100574447132675,-0.2067936485059295,-0.6568343480935661,96,1,2
1512,88,0.8044390990574156,1444,1,17,94,113,26,0,-1.274630553976354,3,0.41968205001756725,-0.2067936485059295,-1.046256238237232,204,0,1
1513,284,-0.012826071074365586,1348,1,5,443,317,10,2,-1.105983752797117,3,0.34820224761709206,-0.2067936485059295,-0.8190248821618028,188,0,1
1514,61,-0.9238257834606242,1906,1,1,2,115,92,1,1.9296586684291497,2,0.005099196094811046,-0.2067936485059295,-0.8258271568014954,127,1,0
1515,388,-0.09330210899679506,401,1,28,36,562,43,0,-1.105983752797117,3,-1.1814655237530776,-0.2067936485059295,-0.8541336445595828,88,0,1
1516,291,0.7140962672134622,1170,1,11,644,53,99,1,-1.330846154369433,3,-1.4102008914345983,-0.2067936485059295,-1.023139273234794,183,0,1
1517,488,-0.3105428737759033,1301,1,39,580,118,83,1,-1.274630553976354,3,-1.2672412866336478,-0.2067936485059295,-0.8452596632071606,73,0,1
1518,362,0.18283108200140885,962,1,40,441,584,45,0,1.0302090621398854,2,0.677009338659278,-0.2067936485059295,0.08964670678773493,100,1,0
1519,16,-0.1232108280714145,899,1,6,597,523,17,1,-1.387061754762512,3,0.4339780104976623,-0.2067936485059295,-1.188993753952153,190,0,1
1520,452,-0.8615416468310044,939,1,14,507,150,87,1,0.8053466605675694,0,-1.2815372471137427,-0.2067936485059295,0.9639864233567667,129,1,0
1521,330,-0.926189702837656,486,0,18,322,300,81,1,1.0302090621398854,2,-0.39518769734785014,-0.2067936485059295,0.06432983539974993,185,1,0
1522,1,0.11670985884675222,1564,1,19,40,0,39,0,1.7610118672499127,2,0.3624982080971871,-0.2067936485059295,0.53895066410442,120,1,0
1523,280,1.2688293476902515,1267,0,28,244,361,26,0,0.9739934617468065,0,1.9064619399474516,-0.2067936485059295,2.165101977950501,116,2,0
1524,89,-0.8487970380157027,1759,1,6,281,335,94,0,0.2431906566367793,0,0.37679416857728215,-0.2067936485059295,0.7070819710110163,53,1,0
1525,393,0.885429032496591,1157,1,10,185,429,21,0,1.5361494656775965,2,-1.3244251285540278,-0.2067936485059295,0.021982919474698215,75,2,0
1526,131,-0.7178564603488125,1860,0,33,495,400,15,2,-1.49949295554867,3,2.406820556750778,-0.2067936485059295,-0.854951558472158,160,0,1
1527,317,1.536055016398191,2177,1,22,663,504,27,0,0.7491310601744904,0,0.10517091945547634,-0.2067936485059295,2.0896128826086886,286,2,0
1528,242,-0.789150898372046,1112,1,24,396,427,12,2,-1.443277355155591,3,0.5340497338583277,-0.2067936485059295,-1.1914628796506164,313,0,1
1529,327,-0.6987738068269762,1431,1,27,512,196,95,0,-0.8811213512248008,1,0.30531436617680696,-0.2067936485059295,1.2202857732468189,214,1,2
1530,226,-0.7656487434061938,1199,1,38,527,309,10,1,-1.274630553976354,3,-1.009913997991937,-0.2067936485059295,-0.9887791969262677,159,0,1
1531,18,-0.8786372376880893,534,0,30,630,27,29,1,1.8172274676429916,2,-0.8812503536710816,-0.2067936485059295,0.24440935181293022,220,1,0
1532,440,-0.36169260754269217,2196,0,16,396,549,24,2,1.9296586684291497,2,0.4911618524180425,-0.2067936485059295,0.014042231740386856,159,1,0
1533,216,-0.021665073962397568,1035,1,11,117,242,96,1,1.8172274676429916,2,0.019395156574906088,-0.2067936485059295,0.45243126891339636,233,1,0
1534,48,-0.003884289082984686,1934,1,9,278,463,45,1,-1.218414953583275,3,0.23383456377633172,-0.2067936485059295,-1.1679792635839206,116,0,1
1535,443,0.15158623458324977,1059,0,12,527,365,25,1,-0.9935525520109589,3,-0.43807557878813524,-0.2067936485059295,-0.9523345939377302,79,0,1
1536,420,-0.6823976696933358,985,1,34,182,234,51,2,-0.9935525520109589,3,-1.0242099584720321,-0.2067936485059295,-1.0772856870459615,142,0,1
1537,308,-0.9252989506086295,1628,0,8,244,440,56,2,-0.2627497469009318,0,-0.23793213206680466,-0.2067936485059295,2.1874266689749273,4,1,0
1538,436,-0.9778190724200745,668,1,27,313,262,87,1,1.7610118672499127,2,-0.6096271045492758,-0.2067936485059295,-0.052578010235916094,74,1,0
1539,313,-0.30793913649105664,1979,0,18,361,527,65,2,-1.105983752797117,3,-0.8097705512706064,-0.2067936485059295,-1.1651306668539172,271,0,1
1540,228,-0.9312601386028836,1195,0,36,25,68,77,2,0.018328255064463266,0,2.249564991469733,-0.2067936485059295,1.7013294055596417,250,1,0
1541,418,-0.5824963812379063,368,1,26,389,167,48,0,0.41183745781601633,2,-0.6382190255094659,-0.2067936485059295,0.25739854266279166,261,1,2
1542,387,0.3236041938887068,1027,1,10,394,391,98,0,0.8615622609606484,1,0.7484891410597533,-0.2067936485059295,-0.18732868633431135,2,1,2
1543,172,0.7654172994858331,1762,0,39,200,404,40,1,-0.20653414650785276,1,-0.666810946469656,-0.2067936485059295,-0.2845399342383081,44,2,2
1544,106,1.8917049736875646,1398,1,39,665,496,22,0,-1.105983752797117,3,2.1351973076289723,-0.2067936485059295,-1.2154413464543874,87,2,1
1545,65,-0.42856754412190984,1964,1,8,610,312,64,2,1.3112870641052805,0,-1.2672412866336478,-0.2067936485059295,0.44532900703931105,290,1,0
1546,350,-0.11015788194606514,106,1,35,328,6,89,0,-0.8249057508317219,1,0.7056012596194681,-0.2067936485059295,1.175967146353835,195,1,2
1547,239,-0.49763510157257723,1756,1,29,126,35,43,1,0.5804842589952534,0,-0.06638060630566417,-0.2067936485059295,0.445931545501553,108,1,0
1548,239,-0.9471566399208943,690,1,9,529,504,89,1,-0.9373369516178799,3,0.47686589193794743,-0.2067936485059295,-1.0680578745965632,234,0,1
1549,405,-0.6373804224263829,2255,1,10,607,539,38,0,0.07454385545754227,0,-0.2665240530269948,-0.2067936485059295,1.8221960570919098,106,1,0
1550,289,0.08299831294821207,1184,0,33,498,8,48,1,-0.7124745500455638,1,-1.0956897608725071,-0.2067936485059295,0.35542001249899474,119,0,2
1551,153,-0.5098658148711329,554,1,38,175,112,82,1,1.2550714637122016,2,0.7913770225000384,-0.2067936485059295,-0.76301444510787,327,1,2
1552,300,-0.9713097292079581,219,1,9,430,13,58,1,0.6929154597814113,2,0.4911618524180425,-0.2067936485059295,-0.30912863148469016,124,1,2
1553,360,0.9206822649453694,1322,0,5,580,371,64,0,-1.162199353190196,3,-0.7668826698303213,-0.2067936485059295,-1.2139183343413165,55,2,1
1554,182,-0.31205030062502503,2187,1,16,341,13,45,0,0.35562185742293734,2,2.2209730705095425,-0.2067936485059295,-0.3057723640503301,59,1,2
1555,212,-0.3996523563796661,1233,1,33,439,433,27,1,1.7047962668568335,2,-0.8955463141511766,-0.2067936485059295,0.6527124897691464,251,1,0
1556,278,-0.7526643166830773,2240,1,42,591,144,70,1,-1.330846154369433,3,0.11946687993557138,-0.2067936485059295,-1.1408701607699478,138,0,1
1557,194,0.07306299962445542,837,0,42,256,154,36,1,-1.330846154369433,3,-0.8526584327108915,-0.2067936485059295,-1.0120217976080668,160,0,1
1558,384,0.9788209777399042,194,0,26,317,414,93,2,0.8053466605675694,1,0.319610326656902,-0.2067936485059295,0.20042917205618455,293,2,2
1559,315,-0.6746207175399125,77,1,22,465,482,21,2,1.0302090621398854,2,0.2767224452166169,-0.2067936485059295,-1.0231751691431827,346,1,2
1560,19,1.0005416282477033,1630,1,5,426,249,49,2,0.9739934617468065,2,1.2917356393033648,-0.2067936485059295,-0.7884031083126327,329,2,2
1561,493,-0.24551796105697132,464,0,29,140,131,96,1,-1.105983752797117,3,1.1344800740223193,-0.2067936485059295,-0.833306325713664,136,0,1
1562,284,1.2126434378593511,440,1,31,331,35,42,2,1.5361494656775965,2,-0.5381473021488006,-0.2067936485059295,-0.7149754637097245,204,2,2
1563,119,-0.7421465884403418,64,1,39,248,130,25,2,-0.3751809476870898,0,0.5340497338583277,-0.2067936485059295,0.20819807222892053,163,1,2
1564,22,-0.36213798365720545,1086,1,35,3,427,40,1,-1.105983752797117,3,-1.5102726147952634,-0.2067936485059295,-1.2088544472650282,212,0,1
1565,483,0.024517003142513046,353,0,2,479,299,95,1,1.8734430680360705,2,0.07657899849528625,-0.2067936485059295,-0.8199556117864574,38,1,0
1566,194,-0.3291116317809934,1909,1,40,620,160,6,2,1.3112870641052805,2,2.392524596270683,-0.2067936485059295,-0.6106004180886899,357,1,2
1567,487,-0.9905979409364927,244,1,30,189,149,21,0,-1.274630553976354,3,0.30531436617680696,-0.2067936485059295,-1.0253417436137973,84,0,1
